car_park_no,address,x_coord,y_coord,night_parking
TP7,BLK 100/103-106 LORONG 1 TOA PAYOH,29719.04,35774.23,YES
TP8,BLK 91-96/98/100 LORONG 3 TOA PAYOH,29684.0801,35728.6552,YES
TP8A,BLK 91-92 LOR 3/4 TOA PAYOH LOR 3 TOA PAYOH,29791.3108,35569.197,YES
TRM,BLK 14A KAMPONG ARANG ROAD,33602.3061,31409.6032,YES
TRS,BLK 14 KAMPONG ARANG ROAD,33581.4137,31444.7784,YES
TR1,BLK 102/107 TOWNER ROAD,31092.8691,33554.6172,NO
TWM1,BLK 154A JALAN TECK WHYE,19566.0155,40125.5448,YES
TWM2,BLK 158A JALAN TECK WHYE,19459.5932,40178.8656,YES
TWM3,BLK 160A JALAN TECK WHYE,19541.9487,40262.0437,YES
TWM4,BLK 165 TECK WHYE CRESCENT,19166.6753,40542.0167,YES
TWM5,BLK 153 JALAN TECK WHYE,19687.1465,40113.8175,YES
TW1,BLK 25/26 TECK WHYE LANE,19301.8301,39963.4141,NO
TW2,BLK 15-20 TECK WHYE LANE,19225.6875,40080.8281,YES
TW3,BLK 8/11 TECK WHYE LANE,19229.041,40255.5469,YES
TW4,BLK 1/7 TECK WHYE AVENUE,19072.5156,40448.2227,YES
TY1,BLK 1A TOH YI DRIVE,21441.5507,35689.479,YES
TY2,BLK 1-19 TOH YI DRIVE,21359.8594,35627.5039,NO
TY3T,BLK 17/18 TOH YI DRIVE,21219.4283,35808.8247,YES
TY4,BLK 21 TOH YI DRIVE,21172.689,35626.0278,NO
T1,BLK 101/108 TAMPINES ST 11,40645.1002,36633.3607,YES
T11,BLK 149/151 TAMPINES STREET 12,40241.5939,36993.2916,NO
T12,BLK 156/160 TAMPINES STREET 12,40513.9859,37022.0319,NO
T13,BLK 161/166 TAMPINES STREET 12,40511.1172,36794.0234,YES
T15,BLK 201A/201C TAMPINES STREET 21,41292.6602,37256.6602,YES
T16,BLK 202/205 TAMPINES STREET 21,41242.6367,37183.9531,YES
T17,BLK 201D/209/208A TAMPINES STREET 21,41349.1055,37121.3281,YES
T18,BLK 201E TAMPINES STREET 21,41423.7376,37254.2715,YES
T19,BLK 210/230 TAMPINES STREET 23,41357.6797,37403.3437,YES
T20,BLK 231/238 TAMPINES STREET 21,40691.5398,37589.1246,YES
T24,BLK 239/244 TAMPINES STREET 21,40682.5014,37392.3908,YES
T25,BLK 245/248 TAMPINES STREET 21,40663.4797,37197.2727,NO
T26,BLK 249/266 TAMPINES STREET 21,40884.9727,37147.543,YES
T27,BLK 251/253 TAMPINES STREET 21,40784.043,37234.2773,YES
T28,BLK 257/260 TAMPINES STREET 21,40918.3711,37369.6133,YES
T29,BLK 255/264 TAMPINES STREET 21,41092.9461,37347.4683,YES
T3,BLK 109/114 TAMPINES ST 11,40700.7059,36530.5002,YES
T30,BLK 267/271 TAMPINES STREET 21,40920.2995,37019.6152,YES
T31,BLK 268-270 TAMPINES STREET 21,40760.3906,37026.1929,YES
T32,BLK 272-275 TAMPINES STREET 22,41035.0411,36785.1588,YES
T33,BLK 276/282 TAMPINES STREET 22,41243.9538,36627.3316,YES
T34,BLK 283/286 TAMPINES STREET 22,41284.2492,36781.636,NO
T35,BLK 287/298/299A/299B TAMPINES STREET 22,41456.957,36778.5156,NO
T37,"BLK 801, 820, 897/898 TAMPINES AVE 4/STREET 81",39523.5039,36609.7734,YES
T38,"BLK 902-916, 942-946 TAMPINES STREET 91",39932.1232,36937.4179,YES
T39,BLK 921-941 TAMPINES STREET 91,39926.9824,36424.8207,NO
T4,BLK 124/127 TAMPINES STREET 11,40964.6909,36395.5354,YES
T41,BLK 821/829 TAMPINES STREET 81,39350.702,36706.421,YES
T42,BLK 824/827 TAMPINES STREET 81,39062.7271,36823.2135,YES
T43,BLK 831/841 TAMPINES STREET 83,39241.8985,37029.2046,YES
T44,BLK 830/840 TAMPINES STREET 82,39357.5533,36980.6496,YES
T45,BLK 843/855 TAMPINES STREET 83,39338.9023,37240.9629,YES
T46,BLK 842/856 TAMPINES STREET 82,39486.3058,37178.0754,NO
T47,BLK 857/864 TAMPINES STREET 83/AVE 5,39527.3164,37445.0986,YES
T47A,BLK 864B TAMPINES STREET 83,39328.7136,37444.6416,YES
T48,BLK 865/874A TAMPINES ST 83/84,39076.7194,37331.671,NO
T49,BLK 875/886A TAMPINES STREET 84 /AVE 8,38918.6987,37122.0189,NO
T49A,BLK 882A TAMPINES STREET 83,39139.9893,37058.3736,YES
T50,BLK 887-889 TAMPINES ST 81/AVENUE 3,38870.9497,36981.7596,NO
T51,BLK 894-896 TAMPINES STREET 81,38948.9356,36763.5017,NO
T54,BLK 513 TAMPINES CENTRAL 1,40286.9005,37300.6184,YES
T55,BLK 501/508 TAMPINES CENTRAL 1,40456.9061,37597.9862,NO
T56,BLK 827A TAMPINES ST 81,39079.6727,36911.3845,NO
T57,BLK 885A TAMPINES ST 83,39101.1472,36984.4555,NO
T58,BLK 872A TAMPINES ST 86,38884.7143,37492.6034,YES
T7,BLK 136/138 TAMPINES ST 11,40518.5548,36401.0077,YES
T7A,BLK 136A TAMPINES ST 11,40498.7308,36344.861,YES
T72,BLK 401/417 TAMPINES STREET 41,40496.7609,37796.9601,YES
T73,BLK 418/424 TAMPINES STREET 41,40642.7732,37796.0139,YES
T74,BLK 425/428 TAMPINES STREET 41,40786.4727,37942.9375,YES
T75,BLK 429/432 TAMPINES STREET 41,41035.8679,37933.5266,NO
T76,BLK 433/443 TAMPINES STREET 43,41168.0391,38026.2765,NO
T77,BLK 472/484 TAMPINES STREET 43/44,41294.1032,38193.2412,NO
T78,BLK 444/450 TAMPINES STREET 42,41120.082,37750.8945,NO
T79,BLK 451/460 TAMPINES STREET 42,41482.7031,37721.6602,NO
T8,BLK 137/139 TAMPINES ST 11,40338.7812,36505.4414,YES
T80,BLK 461/471 TAMPINES STREET 44,41494.2122,37985.4918,YES
T81,BLK 485A/489C TAMPINES ST 45/AVE 9,41871.9858,38044.2348,YES
T9,BLK 140/148 TAMPINES STREET 12,40278.3039,36660.4761,NO
UAM1,BLK 2A JOO SENG RD,33107.6324,35187.5516,YES
UA2,BLK 3 TO 5 UPPER ALJUNIED LANE,33109.332,35098.3344,YES
UA3,BLK 10/11/19 TO 21 JOO SENG ROAD,33265.027,35204.8735,NO
UA4,BLK 8 JOO SENG ROAD,33075.3159,35275.3778,NO
UA5,BLK 12 TO 18 JOO SENG ROAD,33326.6984,35410.4255,NO
UA6,BLK 2 UPPER ALJUNIED LANE,33101.2667,35157.3013,YES
UBA4,UBI AVE 4,34994.9175,35328.5373,NO
UBKM,BLK 13A UPPER BOON KENG ROAD,32179.7655,33010.5845,YES
UBK2,BLK 11/15/18 UPPER BOON KENG,32237.8125,33097.6016,YES
UBK4,BLK 19/20 UPPER BOON KENG,32537.2679,33063.4121,YES
UBK5,BLK 38/39 UPPER BOON KENG,32522.9258,33422.543,YES
UBM1,BLK 5 UPP BOON KENG RD,32374.0247,32770.798,YES
UBM2,BLK 8 UPPER BOON KENG ROAD,32125.5883,32822.4057,YES
UCS,BLK 34 UPPER CROSS STREET CAR PARK,28950.0781,29897.9961,YES
U1,BLK 101/110 BUKIT BATOK WEST AVE 6,18391.6404,36723.769,YES
U10,BLK 178/184 BUKIT BATOK WEST AVENUE 8,18029.1321,36437.8173,YES
U11,BLK 166 BUKIT BATOK WEST AVENUE 8,17982.2826,36616.6603,NO
U12,BLK 201/211 BUKIT BATOK STREET 21,18668.6078,36565.8437,YES
U13,BLK 212/230 BUKIT BATOK STREET 21,19086.17,36658.92,YES
U14,BLK 217/219 BUKIT BATOK STREET 21,19276.68,36568.93,NO
U15,BLK 231/237 BUKIT BATOK EAST AVENUE 5,19332.565,36778.361,YES
U16,BLK 238/241 BUKIT BATOK EAST AVENUE 5,19291.0823,36949.9677,YES
U17,BLK 242/253 BUKIT BATOK EAST AVE 2/5,19484.9573,36912.4024,YES
U18,BLK 254/265 BUKIT BATOK EAST AVE 4,19699.5049,37022.2461,YES
U19,BLK 266/284 BUKIT BATOK EAST AVE 3/4,19653.7625,36736.2392,YES
U2,BLK 111/132 BUKIT BATOK WEST AVE 6,18316.8368,36887.7302,YES
U20,BUKIT BATOK EAST AVE 2/6,19895.4902,36584.6445,NO
U21,BLK 301/309 BUKIT BATOK STREET 31,18569.9729,37715.1464,YES
U22,BLK 310/323 BUKIT BATOK STREET 32/33,18339.7245,38092.0958,YES
U23,BLK 407-426 BUKIT BATOK WEST AVE 2/4,18234.0951,38341.652,YES
U24,BLK 324/336 BUKIT BATOK STREET 32/33,18465.58,38439.7002,YES
U24T,BLK 333/334 BUKIT BATOK WEST AVE 4,18441.4863,38506.9696,YES
U25,BLK 337-353/355-356 BUKIT BATOK ST 34,18728.7311,38350.9289,YES
U26,BLK 354/357-370 BUKIT BATOK ST 31,18742.24,38064.66,YES
U27,BLK 371-373 BUKIT BATOK ST 31,18846.1378,37962.5676,YES
U28,BLK 374-376 BUKIT BATOK ST 31,18790.052,37772.6738,YES
U29,BLK 376 BUKIT BATOK MSCP,18649.5445,37851.9011,YES
U3,BLK 133/139 BUKIT BATOK WEST AVENUE 6,18098.9773,37055.7538,YES
U30,BLK 523-525 BUKIT BATOK STREET 52,19027.5388,37666.3629,YES
U31,BLKS 526-534 BUKIT BATOK STREET 51,18847.0784,37666.2614,YES
U32,BLKS 512-514 BUKIT BATOK STREET 52,19018.5011,37355.1895,NO
U33,BLKS 535-542 BUKIT BATOK STREET 51/52,18873.0414,37452.2798,YES
U34,BLKS 501-511 BUKIT BATOK ST 52,19139.7066,37093.5044,YES
U38,BLK 185/187 BUKIT BATOK WEST AVENUE 6,18124.0483,36539.8249,NO
U39,BLK 631 BUKIT BATOK CENTRAL,18837.6188,36875.2113,YES
U4,BLK 140/143 BUKIT BATOK STREET 11,17973.0318,36974.1108,YES
U40,BLK 644A BUKIT BATOK CENTRAL,18879.8441,36750.5885,YES
U41,BLK 632/644 BUKIT BATOK CENTRAL,18955.5289,36844.8175,YES
U41A,BLK 630 BT BATOK CENTRAL,18690.779,36915.3896,YES
U43,BLK 404A BUKIT BATOK WEST AVENUE 7,18275.4565,38569.6475,YES
U45,BLK 285A BUKIT BATOK EAST AVE 3,19606.6244,36561.0495,NO
U46,BLK 297 - 299 BUKIT BATOK ST 22 BUKIT BATOK STREET 22,18463.4479,36256.9749,NO
U48,BLK 350 BUKIT BATOK STREET 32,18590.8011,38166.1707,YES
U49,210A BUKIT BATOK STREET 21,18817.5304,36385.1968,NO
U5,BLK 144/149 BUKIT BATOK WEST AVENUE 6,18135.2799,36917.0123,YES
U50,BLK 230A BUKIT BATOK ST 21 BUKIT BATOK ST 21,19356.5349,36607.8807,YES
U51,BLK 412A BUKIT BATOK WEST AVE 4,18336.325,38543.2265,YES
U52,BLK 194 BUKIT BATOK WEST AVE 6,18172.9985,36305.5813,YES
U53,BLK 296 BUKIT BATOK ST 22,18363.2733,36194.2818,YES
U54,241A BUKIT BATOK EAST AVE 5,19312.2301,36987.8524,YES
U55,BLK 445 BUKIT BATOK WEST AVE 8,17419.4393,36994.0568,YES
U56,BLK 443 BUKIT BATOK WEST AVE 8,17317.656,37581.4848,YES
U57,BLK 293 BUKIT BATOK ST 21,19323.1576,36459.7662,YES
U58,BLK 448 BT BATOK WEST AVE 9,17668.5683,37144.9669,YES
U59,BLK 292 BUKIT BATOK EAST AVE 6,19325.1186,36287.363,YES
U6,BLK 150/158 BUKIT BATOK STREET 11,18071.3516,36683.9531,YES
U60,BLK 451 BUKIT BATOK WEST AVE 6,18060.8019,37237.9017,YES
U61,BLK440 BUKIT BATOK WEST AVE 8,17534.7152,37528.3789,YES
U62,BLK 453 BUKIT BATOK WEST AVE 6,17844.6833,37081.9943,YES
U63,BLK 377A BUKIT BATOK ST 31,18710.2749,37928.4781,YES
U64,BLK 461 BUKIT BATOK WEST AVE 8,17583.3446,37408.1445,YES
U65,BLK 439 BUKIT BATOK WEST AVE 8,17615.8232,37714.924,YES
U66,BLK 436 BUKIT BATOK WEST AVE 5,17566.9792,37864.5832,YES
U68,BLK 460 BUKIT BATOK WEST AVE 8,17588.9545,37339.3644,YES
U69,BLK 467 BUKIT BATOK WEST AVE 9,18000.4363,37685.2975,YES
U7,BLK 159/164 BUKIT BATOK STREET 11,17847.5676,36758.9474,YES
U70,BLK 463 BUKIT BATOK ST 41,17773.0352,37655.3275,YES
U8,BLK 165/168 BUKIT BATOK WEST AVENUE 8,17825.5193,36588.034,YES
U9,BLK 169/177 BUKIT BATOK WEST AVENUE 8,17748.6389,36445.3951,YES
WCB,BLK 261/262/264 WATERLOO BASEMENT CAR PARK,30072.1484,31241.1484,YES
WCC,900 SOUTH WOODLANDS DR,22802.4706,46289.7139,YES
WDB1,BLK 104 WHAMPOA DRIVE,30217.526,33669.5658,NO
W10,BLK 4/5 MARSILING ROAD,21545.6709,46781.8077,YES
W100,BLK 537-547 WOODLANDS DRIVE 16,23428.6148,45604.437,NO
W101,BLK 686 WOODLANDS DRIVE 73,24936.0215,47134.7585,YES
W102,BLK 687 WOODLANDS DRIVE 75,25028.4866,46986.64,YES
W103,BLK 766A WOODLANDS CIRCLE,23995.6932,47488.7994,YES
W104,BLK 688 WOODLANDS DR 75,25131.0901,47292.9142,YES
W105,BLK 689 WOODLANDS DR 75,25278.0655,47369.5027,YES
W106,BLK 690 WOODLANDS DRIVE 75,25235.6886,47178.0376,YES
W107,BLK 569A-569B CHAMPIONS WAY,23134.4358,45725.666,YES
W108,BLK 302A WOODLANDS STREET 31,21543.8287,45922.7283,YES
W109,BLK 764B WOODLANDS CIRCLE,23995.785,47408.7711,NO
W11,BLK 22/27 MARSILING DRIVE,21255.3672,47104.1328,YES
W11M,BLK 29A MARSILING DR,21271.52,47154.7049,YES
W12M,BLK 34A MARSILING DR,21198.8774,47366.6434,YES
W13,BLK 201/206 MARSILING DRIVE,21488.674,47244.6194,YES
W14,BLK 210/218 MARSILING CRESCENT,21284.6738,47633.2891,YES
W16,MARSILING INDUSTRIAL EST,22275.6094,46924.5039,NO
W17,BLK 101-113 WOODLANDS ST 13,22249.7662,46486.5748,YES
W18,BLK 114-133 MARSILING RISE,22115.7552,46747.594,YES
W181,BLK 181 MARSILING ROAD,21988.2079,46815.199,YES
W182,BLK 182 WOODLANDS STREET 13,21621.1257,46318.1491,YES
W185,BLK 185 WOODLANDS STREET 13,21673.9257,46440.8216,YES
W19,BLK 134-143 MARSILING RD,21755.788,46587.4955,YES
W20,BLK 144-166 WOODLANDS ST 13,21482.2371,46304.8149,YES
W21,BLK 167-179 WOODLANDS ST 13,21847.2739,46264.664,NO
W23,BLK 336-350 WOODLANDS STREET 32,22191.7187,45992.2266,YES
W23T,BLK 344 WOODLANDS STREET 32,22109.3581,45893.4989,YES
W24,BLK 321-335 WOODLANDS STREET 32,21992.0066,45860.9547,YES
W25,BLK 307-320 WOODLANDS AVENUE 1,21642.9242,45782.9456,YES
W26,BLK 301/302 WOODLANDS ST 31,21430.5762,45933.9805,NO
W27,BLK 303 WOODLANDS ST 31,21388.7832,45861.0977,NO
W28,BLK 304/305 WOODLANDS ST 31,21382.8242,45760.7109,NO
W29,BLK 306/306A WOODLANDS ST 31,21484.0352,45758.1875,NO
W3,BLK 4A/6A WOODLANDS CENTRE ROAD,20906.7446,46925.2015,YES
W30,BLK 305 WOODLANDS ST 31,21406.332,45779.8253,YES
W36,BLK 801-810 WOODLANDS STREET 81,22780.8105,47005.8672,YES
W37,BLK 816-821 WOODLANDS STREET 82,23227.4135,47060.8098,NO
W39,BLK 830-836 WOODLANDS STREET 83,23315.9648,46842.418,NO
W4,BLK 6/7 MARSILING DRIVE,21704.3672,47125.2891,NO
W4M,BLK 7A MARSILING DRIVE,21619.4951,47025.8162,YES
W40,BLK 837-850 WOODLANDS STREET 82,23403.6522,47029.9515,YES
W41,BLK 851-856 WOODLANDS STREET 83,23548.9652,46854.6331,NO
W43,BLK 406A WOODLANDS STREET 41,21182.9312,45692.8787,YES
W44,BLK 413A WOODLANDS STREET 41,21205.5217,45525.4699,YES
W45,BLK 421A WOODLANDS STREET 41,21528.0175,45524.5271,YES
W46,BLK 426A WOODLANDS STREET 41,21362.6102,45378.0962,YES
W47,WOODLANDS INDUSTRIAL PARK E,24046.4777,48144.5361,NO
W48,BLK 874A WOODLANDS STREET 81,23070.931,47203.7395,YES
W49,BLK 839A WOODLANDS STREET 82,23405.0247,47174.9596,YES
W5,BLK 10/13 MARSILING LANE,21865.5141,46936.8596,YES
W5M,BLK 13A MARSILING LANE,21927.7465,47034.7509,YES
W50,BLK 846A WOODLANDS AVENUE 4,23590.4851,47176.9397,YES
W505,BLK 505A WOODLANDS DRIVE 14,23357.861,45984.0543,YES
W509,BLK 509A WOODLANDS DRIVE 14,23101.6173,46110.9586,YES
W51,BLK 866A WOODLANDS STREET 83,23472.5842,47106.6555,YES
W516,BLK 516A WOODLANDS DRIVE 14,23265.6873,46208.4999,YES
W517,BLK 517A WOODLANDS DRIVE 14,23348.3676,46205.981,YES
W519,BLK 519A WOODLANDS DRIVE 14,23440.3014,46253.1124,YES
W52,BLK 823A WOODLANDS STREET 82,23122.1725,47008.073,YES
W521,BLK 521A WOODLANDS DRIVE 14,23581.4144,46183.1367,YES
W523,BLK 523A WOODLANDS DRIVE 14,23613.71,46071.6238,YES
W525,BLK 525A WOODLANDS DRIVE 14,23506.2589,46033.557,YES
W527,BLK 527A WOODLANDS DRIVE 14,23463.7611,45965.5899,YES
W53,BLK 881A WOODLANDS STREET 82,23338.8254,47350.3849,YES
W536,BLK 536A WOODLANDS DRIVE 14,23348.8456,45873.6556,YES
W54,BLK 824A WOODLANDS STREET 81,23076.3795,46789.1914,YES
W546,BLK 546A WOODLANDS DRIVE 16,23558.6725,45719.8134,YES
W549,BLK 549A WOODLANDS DRIVE 44,23728.429,46002.0615,YES
W55,BLK 859A WOODLANDS STREET 83,23683.3329,46831.8539,YES
W554,BLK 554A WOODLANDS DRIVE 53,23871.6965,46028.6081,YES
W56,BLK 891C WOODLANDS DRIVE 50,23342.6004,46649.9806,YES
W57,BLK 892C WOODLANDS DRIVE 50,23118.191,46497.6326,YES
W570,BLK 570 WOODLANDS AVENUE 1,23182.8035,45847.6356,YES
W574,BLK 574 WOODLANDS DRIVE 16,24118.936,45812.819,YES
W578,BLK 578A WOODLANDS DRIVE 16,23923.9837,45898.4854,YES
W579,BLK 579A WOODLANDS DRIVE 16,23795.194,45862.9987,YES
W58,BLK 895D WOODLANDS DRIVE 50,23429.9641,46416.6889,YES
W586,BLK 586A WOODLANDS DRIVE 16,23702.34,45656.6161,YES
W588,BLK 588A WOODLANDS DRIVE 16,23701.8273,45550.4272,YES
W59,BLK 897D WOODLANDS DRIVE 50,23693.3134,46446.5191,YES
W6,BLK 15/16 MARSILING LANE,21838.7773,47085.957,YES
W60,WOODLANDS AVENUE 5,23521.1992,46312.5,YES
W61,BLK 358A WOODLANDS AVENUE 5,22505.7065,46103.3973,YES
W62,BLK 354A WOODLANDS AVENUE 1,22628.7386,46063.1814,YES
W63,BLK 371A WOODLANDS AVENUE 1,22780.0672,46063.1491,YES
W64,BLK 605A WOODLANDS DRIVE 42,23969.4738,46630.5468,YES
W65,BLK 701A WOODLANDS DRIVE 40,23844.7328,46979.1172,YES
W66,BLK 709A WOODLANDS DRIVE 70,24069.321,46974.6261,YES
W67,BLK 714A WOODLANDS DRIVE 70,24188.1546,47019.5375,YES
W676,BLK 676 WOODLANDS DRIVE 71,24373.674,46827.139,YES
W68,BLK 718A WOODLANDS AVENUE 6,24350.2675,47010.7245,YES
W69,BLK 721A WOODLANDS AVENUE 6,24270.2765,47376.2034,YES
W691,BLK 691 WOODLANDS DRIVE 73,24987.94,46924.7798,YES
W693,BLK 693 WOODLANDS AVE 6,24703.9448,46642.49,YES
W694,BLK 694 WOODLANDS DR 62,24850.6084,46636.9442,YES
W7,BLK 17/21 MARSILING LANE,21800.3125,47200.2539,YES
W70,BLK 739A WOODLANDS CIRCLE,23937.0706,47352.2621,YES
W71,BLK 728A WOODLANDS CIRCLE,24179.5955,47205.7795,YES
W717,BLK 717C WOODLANDS DRIVE 70,24141.7435,46956.0986,YES
W72,BLK 792A WOODLANDS AVENUE 6,24505.386,47143.788,YES
W73,BLK 796A WOODLANDS DRIVE 72,24711.6693,47219.5233,YES
W74,BLK 737A WOODLANDS CIRCLE,23886.366,47208.9992,YES
W75,BLK 747A WOODLANDS CIRCLE,23800.172,47218.8422,YES
W76,BLK 748A WOODLANDS CIRCLE,23747.0647,47397.2586,YES
W77,BLK 757A WOODLANDS AVENUE 4,23613.1605,47523.5906,YES
W78,BLK 759A WOODLANDS AVENUE 6,23849.9464,47582.4593,YES
W780,BLK 780 WOODLANDS CRESCENT,24414.7153,47764.032,YES
W782,BLK 782 WOODLANDS CRESCENT,24689.6411,47760.7102,YES
W783,BLK 783 WOODLANDS RISE,24750.7857,47717.9903,YES
W785,BLK 785 WOODLANDS RISE,24848.101,47634.821,YES
W79,BLK 773A WOODLANDS DRIVE 60,24123.1011,47708.2983,YES
W8M,BLK 2A MARSILING DRIVE,21660.0118,46873.6677,YES
W80,BLK 775A WOODLANDS CRESCENT,24330.2647,47756.4455,YES
W81,BLK 786A WOODLANDS DRIVE 60,24296.7171,47514.7036,YES
W82,BLK 787A WOODLANDS CRESCENT,24471.0095,47352.6032,YES
W83,BLK 608A WOODLANDS RING ROAD,23975.8384,46423.1877,YES
W84,BLK 614A WOODLANDS AVENUE 4,23837.6593,46282.3619,YES
W85,BLK 622A WOODLANDS DRIVE 52,24192.1416,46200.7694,YES
W86,BLK 644A WOODLANDS RING ROAD,24420.08,46561.7115,YES
W87,BLK 649A WOODLANDS RING ROAD,24317.8529,46691.9568,YES
W88,BLK 656A WOODLANDS RING ROAD,24149.2668,46546.1362,YES
W887,BLK 887 WOODLANDS DR 50,23702.7059,46585.151,YES
W889,BLK 889 WOODLANDS DRIVE 50,23582.22,46633.6669,YES
W89,BLK 661A WOODLANDS RING ROAD,24131.2685,46393.746,YES
W90,BLK 626A WOODLANDS DRIVE 52,24304.8642,46201.7037,YES
W91,BLK 630A WOODLANDS RING ROAD,24421.7399,46312.2663,YES
W92,BLK 633A WOODLANDS RING ROAD,24520.8714,46439.9443,YES
W93,BLK 639A WOODLANDS RING ROAD,24580.5607,46608.2682,YES
W94,BLK 678A WOODLANDS AVENUE 6,24441.8462,46881.242,YES
W95,BLK 788A WOODLANDS CRESCENT,24490.3124,47314.8499,YES
W96,BLK 667A WOODLANDS RING ROAD,24060.4226,46730.8096,YES
W97,BLK 671A WOODLANDS DRIVE 71,24212.7627,46796.478,YES
W98,BLK 681 WOODLANDS DRIVE 62,24682.0186,46808.9077,YES
W99,BLK 685 WOODLANDS DRIVE 73,24907.591,46937.7135,YES
YHS,BLK 11/12/13 YORK HILL CAR PARK,28508.3965,29880.2227,YES
Y1,BLK 101/102 YISHUN AVE 5,27412.0991,45841.0373,YES
Y10,BLK 753/774 YISHUN STREET 72/AVENUE 3,27995.96,45066.8145,YES
Y11,BLK 717/730 YISHUN STREET 71,27625.6289,45280.5234,YES
Y12,"BLK 165/167,170/175 YISHUN RING ROAD/AVENUE 7",27905.7385,46499.201,YES
Y13,"BLK 201/202, 207/212 YISHUN STREET 21",28505.9395,45881.9889,YES
Y14,"BLK 203/206, 213/222 YISHUN STREET 21",28260.7012,46043.2891,YES
Y14A,BLK 223/226 YISHUN STREET 21,28246.3185,46249.5229,YES
Y15,BLK 227/235 YISHUN STREET 21,28389.0234,46261.6211,YES
Y16,BLK 238/242 YISHUN RING ROAD,28681.0314,46086.2424,YES
Y16A,BLK 236/238 YISHUN RING ROAD,28648.4057,46162.6732,YES
Y17,BLK 243/257 YISHUN RING ROAD/AVENUE 9,28872.75,46307.543,YES
Y18,BLK 258/264 YISHUN STREET 22,28689.2205,46383.1673,YES
Y19,BLK 265/289 YISHUN STREET 22/AVENUE 6,28538.5011,46605.7561,YES
Y2,BLK 103/111 YISHUN RING ROAD,27414.6758,45987.2187,YES
Y20,BLK 293/294 YISHUN STREET 22,28504.9276,46440.0785,YES
Y21,BLK 290/292 YISHUN STREET 22,28426.9545,46510.8406,YES
Y21A,BLK 290/292 YISHUN ST 22,28144.9395,46528.6914,YES
Y21M,BLK 296A YISHUN STREET 20,28170.8701,46340.318,YES
Y22,"BLK 1001/1019,1023/1024 YISHUN INDUSTRIAL PARK A",28063.7034,47038.6663,NO
Y23,BLK 775-794 YISHUN RING RD/AVENUE 2,27862.1152,44818.0937,YES
Y24,BLK 795-799 YISHUN RING ROAD,27999.8887,44541.1562,YES
Y25,BLK 800-812 YISHUN RING ROAD,27742.9217,44276.3479,YES
Y25M,813 YISHUN RING ROAD,27925.9358,44389.0052,YES
Y26,BLK 816/820 YISHUN STREET 81,28057.7461,43852.7148,YES
Y27,BLK 821/830 YISHUN STREET 81,28033.9316,44001.6406,YES
Y28,BLK 832/841 YISHUN STREET 81,28043.8717,44130.9725,YES
Y28M,BLK 840A YISHUN STREET 81,28117.1717,44138.2643,YES
Y29,BLK 846 YISHUN RING ROAD,28135.416,44332.6484,YES
Y3,BLK 112/120 YISHUN RING ROAD,27506.7793,46268.6172,YES
Y3M,BLK 115A/115B/115C YISHUN RING ROAD,27349.1212,46139.6053,YES
Y30,BLK 848 YISHUN STREET 81,28212.8196,44250.2645,YES
Y30M,BLK 848A YISHUN STREET 81,28270.7412,44261.2589,YES
Y31,BLK 850/855 YISHUN STREET 81/RING ROAD,28380.8499,44273.0647,YES
Y32,BLK 858/864 YISHUN AVE 4,28587.6719,44363.8594,YES
Y33,BLK 602-605 YISHUN STREET 61,28310.623,44888.4516,YES
Y34,BLK 606-631 YISHUN STREET 61/RING ROAD,28317.9522,44732.3744,YES
Y34A,BLK 614-618 YISHUN STREET 61,28305.7045,44561.1014,YES
Y35,BLK 632/641 YISHUN STREET 61,28573.7168,44608.1172,YES
Y36,BLK 642/643 YISHUN STREET 61,28519.8262,44786.0742,YES
Y37,BLK 644/647 YISHUN STREET 61,28429.5256,44875.402,YES
Y38,BLK 650/661 YISHUN AVENUE 4,28755.9082,44928.25,YES
Y39,"BLK 662/666,666A TO 666B YISHUN AVENUE 4",28802.1641,44647.4297,YES
Y4,BLK 121/143 YISHUN STREET 11/RING ROAD,27798.7178,46273.0601,YES
Y4T,BLK 137 YISHUN RING RD,27653.9599,46018.2543,YES
Y40,BLK 865/880 YISHUN STREET 81,28378.3276,44072.1863,YES
Y41,BLK 302-314 YISHUN CENTRAL/RING ROAD,28735.9258,45762.625,YES
Y41M,BLK 307 YISHUN RING ROAD/CENTRAL,28842.0106,45830.6181,YES
Y43,BLK 320-332 YISHUN CENTRAL/RING ROAD,28865.8374,45625.9622,YES
Y45,BLK 343-346 YISHUN AVENUE 11,29095.1082,45430.1318,YES
Y45M,BLK 347 YISHUN AVE 11,29036.205,45471.5063,YES
Y46,BLK 349-359 YISHUN RING ROAD,29384.9686,45314.782,YES
Y47,BLK 360-367 YISHUN RING ROAD,29361.3242,45648.9258,YES
Y48,BLK 386-399 YISHUN RING ROAD/AVENUE 6,29613.5447,45679.9694,NO
Y48M,BLK 385 YISHUN RING/AVENUE 6,29581.4638,45567.1012,YES
Y49,BLK 401/414 YISHUN RING ROAD/AVENUE 6,29632.0687,45313.3234,NO
Y49L,BLK 418/419 YISHUN AVE 11,29552.0163,45080.7449,NO
Y49M,BLK 419A YISHUN AVENUE 11,29579.1438,45127.712,YES
Y5,BLK 144/149 YISHUN STREET 11,27865.2344,45870.8907,YES
Y51,"BLK 423/427, 433/440 YISHUN AVE 6/AVE 11",29529.83,44808.1062,YES
Y51M,BLK 441 YISHUN AVE 11,29363.3139,44945.2291,YES
